,k,P
6303,0.5978876409286,78.9110668235
6304,0.5988559967621,78.63409085448
6305,0.5998243526043,78.35831784215
6306,0.6007927084553,78.08374421789
6307,0.6017610643149,77.81037044147
6308,0.6027294201832,77.5382005095
6309,0.60369777606,77.26724089328
6310,0.6046661319455,76.99749929322
6311,0.6056344878394,76.72898324601
6312,0.6066028437418,76.46169893273
6313,0.6075711996527,76.19565034059
6314,0.6085395555719,75.93083887125
6315,0.6095079114995,75.66726372472
6316,0.6104762674354,75.40492267
6317,0.6114446233796,75.14381272313
6318,0.612412979332,74.88393158566
6319,0.6133813352926,74.62527844422
6320,0.6143496912614,74.36785456354
6321,0.6153180472383,74.11166359594
6322,0.6162864032233,73.85671080655
6323,0.6172547592163,73.60300272662
6324,0.6182231152173,73.35054570205
6325,0.6191914712263,73.09934489392
6326,0.6201598272432,72.84940317419
6327,0.621128183268,72.60072045452
6328,0.6220965393007,72.35329343509
6329,0.6230648953411,72.10711594236
6330,0.6240332513894,71.86217965456
6331,0.6250016074454,71.61847492946
6332,0.6259699635091,71.3759922412
6333,0.6269383195805,71.13472290617
6334,0.6279066756596,70.89465989226
6335,0.6288750317462,70.65579798443
6336,0.6298433878404,70.41813352569
6337,0.6308117439421,70.18166392322
6338,0.6317801000514,69.94638648979
6339,0.6327484561681,69.71229743037
6340,0.6337168122922,69.47939098531
6341,0.6346851684237,69.24765860342
6342,0.6356535245626,69.01708890407
6343,0.6366218807088,68.78766785488
6344,0.6375902368624,68.55937940155
6345,0.6385585930231,68.33220660603
6346,0.6395269491911,68.10613259615
6347,0.6404953053663,67.88114172558
6348,0.6414636615487,67.65722030603
6349,0.6424320177382,67.43435697722
6350,0.6434003739348,67.21254252837
6351,0.6443687301385,66.99176959965
6352,0.6453370863492,66.7720316521
6353,0.6463054425669,66.55332206024
6354,0.6472737987915,66.33563323982
6355,0.6482421550232,66.11895590354
6356,0.6492105112617,65.90327882811
6357,0.6501788675071,65.68858881703
6358,0.6511472237593,65.47487145995
6359,0.6521155800184,65.26211177369
6360,0.6530839362843,65.05029524264
6361,0.6540522925569,64.83940877289
6362,0.6550206488362,64.62944141995
6363,0.6559890051223,64.42038464009
6364,0.656957361415,64.21223250742
6365,0.6579257177143,64.00498095838
6366,0.6588940740203,63.79862737475
6367,0.6598624303328,63.59316939549
6368,0.6608307866519,63.38860422238
6369,0.6617991429775,63.18492787288
6370,0.6627674993096,62.98213477276
6371,0.6637358556481,62.78021785281
6372,0.6647042119931,62.57916882785
6373,0.6656725683446,62.37897903142
6374,0.6666409247023,62.17964009698
6375,0.6676092810665,61.98114490911
6376,0.668577637437,61.78348815531
6377,0.6695459938137,61.58666675821
6378,0.6705143501968,61.39067975775
6379,0.671482706586,61.19552796795
6380,0.6724510629815,61.00121324812
6381,0.6734194193832,60.80773764101
6382,0.6743877757911,60.61510253061
6383,0.6753561322051,60.42330794838
6384,0.6763244886252,60.2323521533
6385,0.6772928450513,60.04223160191
6386,0.6782612014836,59.85294126542
6387,0.6792295579218,59.66447523347
6388,0.6801979143661,59.47682749647
6389,0.6811662708164,59.28999275207
6390,0.6821346272726,59.10396703136
6391,0.6831029837347,58.91874807501
6392,0.6840713402028,58.73433545428
6393,0.6850396966767,58.5507300548
6394,0.6860080531565,58.36793367231
6395,0.6869764096421,58.18594810745
6396,0.6879447661335,58.00477437639
6397,0.6889131226307,57.82441207472
6398,0.6898814791336,57.6448588899
6399,0.6908498356423,57.46611056389
6400,0.6918181921567,57.28816110534
6401,0.6927865486767,57.11100337977
6402,0.6937549052025,56.93462981794
6403,0.6947232617338,56.75903317928
6404,0.6956916182708,56.58420724033
6405,0.6966599748134,56.41014720977
6406,0.6976283313615,56.23684986818
6407,0.6985966879152,56.06431335867
6408,0.6995650444744,55.89253665785
6409,0.7005334010391,55.72151892788
6410,0.7015017576093,55.55125877241
6411,0.7024701141849,55.38175360771
6412,0.7034384707659,55.21299929275
6413,0.7044068273524,55.0449898469
6414,0.7053751839442,54.87771780067
6415,0.7063435405414,54.71117466221
6416,0.707311897144,54.54535146634
6417,0.7082802537518,54.38023960085
6418,0.709248610365,54.21583140806
6419,0.7102169669834,54.05212064743
6420,0.7111853236071,53.88910266811
6421,0.712153680236,53.72677425619
6422,0.7131220368701,53.56513318887
6423,0.7140903935095,53.40417769045
6424,0.7150587501539,53.24390572575
6425,0.7160271068036,53.08431445114
6426,0.7169954634583,52.92539967495
6427,0.7179638201182,52.76715584935
6428,0.7189321767831,52.60957609552
6429,0.7199005334532,52.45265266815
6430,0.7208688901282,52.29637751089
6431,0.7218372468083,52.14074299616
6432,0.7228056034934,51.98574240989
6433,0.7237739601834,51.83137046765
6434,0.7247423168785,51.6776235319
6435,0.7257106735784,51.52449936784
6436,0.7266790302833,51.37199694802
6437,0.7276473869931,51.22011577189
6438,0.7286157437078,51.06885524969
6439,0.7295841004274,50.91821415009
6440,0.7305524571517,50.76819009492
6441,0.731520813881,50.61877943317
6442,0.732489170615,50.46997729631
6443,0.7334575273538,50.32177788448
6444,0.7344258840974,50.17417509456
6445,0.7353942408457,50.02716300564
6446,0.7363625975988,49.88073655774
6447,0.7373309543566,49.73489196021
6448,0.738299311119,49.58962684504
6449,0.7392676678862,49.44494027907
6450,0.740236024658,49.30083239033
6451,0.7412043814344,49.1573038391
6452,0.7421727382155,49.01435529272
6453,0.7431410950012,48.87198680116
6454,0.7441094517914,48.7301973148
6455,0.7450778085863,48.58898451744
6456,0.7460461653856,48.44834476566
6457,0.7470145221895,48.30827350191
6458,0.747982878998,48.16876555243
6459,0.7489512358109,48.02981582834
6460,0.7499195926283,47.89141980658
6461,0.7508879494501,47.75357399756
6462,0.7518563062764,47.61627614196
6463,0.7528246631071,47.47952526964
6464,0.7537930199423,47.34332136058
6465,0.7547613767818,47.20766495641
6466,0.7557297336257,47.07255659378
6467,0.756698090474,46.93799623397
6468,0.7576664473266,46.803982908
6469,0.7586348041835,46.67051432399
6470,0.7596031610448,46.53758697954
6471,0.7605715179103,46.4051963367
6472,0.7615398747801,46.27333722892
6473,0.7625082316542,46.14200440913
6474,0.7634765885325,46.01119304842
6475,0.764444945415,45.8808992013
6476,0.7654133023018,45.75112002938
6477,0.7663816591927,45.62185386025
6478,0.7673500160879,45.49309994889
6479,0.7683183729872,45.36485815508
6480,0.7692867298906,45.23712838177
6481,0.7702550867982,45.10991009709
6482,0.7712234437099,44.98320189886
6483,0.7721918006257,44.85700127475
6484,0.7731601575456,44.73130453045
6485,0.7741285144695,44.60610700372
6486,0.7750968713976,44.48140336582
6487,0.7760652283296,44.35718822215
6488,0.7770335852657,44.23345648713
6489,0.7780019422058,44.11020389001
6490,0.7789702991499,43.98742726321
6491,0.7799386560979,43.86512449525
6492,0.78090701305,43.7432945107
6493,0.7818753700059,43.62193686367
6494,0.7828437269659,43.50105124642
6495,0.7838120839297,43.38063712553
6496,0.7847804408974,43.26069319334
6497,0.7857487978691,43.14121718613
6498,0.7867171548446,43.02220577845
6499,0.787685511824,42.90365473748
6500,0.7886538688072,42.78555921924
6501,0.7896222257943,42.66791426946
6502,0.7905905827852,42.55071519324
6503,0.7915589397799,42.43395807937
6504,0.7925272967784,42.3176400243
6505,0.7934956537806,42.20175921923
6506,0.7944640107867,42.08631483379
6507,0.7954323677965,41.97130674416
6508,0.79640072481,41.85673510776
6509,0.7973690818272,41.74259984906
6510,0.7983374388482,41.62890032759
6511,0.7993057958729,41.51563499547
6512,0.8002741529012,41.40280132413
6513,0.8012425099332,41.29039588751
6514,0.8022108669689,41.17841461642
6515,0.8031792240082,41.06685326154
6516,0.8041475810512,40.95570775734
6517,0.8051159380977,40.84497464863
6518,0.8060842951479,40.73465140689
6519,0.8070526522017,40.62473654435
6520,0.808021009259,40.51522944124
6521,0.8089893663199,40.40613025077
6522,0.8099577233844,40.29743935185
6523,0.8109260804524,40.18915703441
6524,0.8118944375239,40.08128305994
6525,0.8128627945989,39.97381636052
6526,0.8138311516775,39.86675492821
6527,0.8147995087595,39.76009588015
6528,0.8157678658451,39.65383566653
6529,0.816736222934,39.54797044084
6530,0.8177045800265,39.44249651842
6531,0.8186729371224,39.33741065477
6532,0.8196412942217,39.23271044981
6533,0.8206096513244,39.12839442454
6534,0.8215780084305,39.02446197409
6535,0.82254636554,38.92091317092
6536,0.8235147226529,38.81774841319
6537,0.8244830797692,38.71496801178
6538,0.8254514368888,38.61257182352
6539,0.8264197940118,38.51055897163
6540,0.8273881511381,38.40892763751
6541,0.8283565082677,38.30767517012
6542,0.8293248654007,38.20679823252
6543,0.8302932225369,38.10629313224
6544,0.8312615796764,38.00615622309
6545,0.8322299368192,37.90638426484
6546,0.8331982939653,37.80697471348
6547,0.8341666511146,37.70792589132
6548,0.8351350082671,37.60923695108
6549,0.8361033654229,37.51090770947
6550,0.8370717225819,37.41293834984
6551,0.8380400797441,37.3153290245
6552,0.8390084369095,37.2180795289
6553,0.8399767940781,37.12118897474
6554,0.8409451512499,37.02465563759
6555,0.8419135084248,36.92847697778
6556,0.8428818656029,36.83264981995
6557,0.8438502227841,36.73717057844
6558,0.8448185799685,36.64203567784
6559,0.845786937156,36.54724189623
6560,0.8467552943466,36.45278664763
6561,0.8477236515402,36.35866815759
6562,0.848692008737,36.26488547456
6563,0.8496603659369,36.17143831105
6564,0.8506287231398,36.0783267941
6565,0.8515970803457,35.98555109413
6566,0.8525654375548,35.89311110435
6567,0.8535337947668,35.80100609544
6568,0.8545021519819,35.70923462788
6569,0.8554705092,35.6177944582
6570,0.8564388664211,35.52668267983
6571,0.8574072236452,35.43589600898
6572,0.8583755808722,35.34543112638
6573,0.8593439381023,35.25528495071
6574,0.8603122953353,35.16545500401
6575,0.8612806525713,35.07593957035
6576,0.8622490098102,34.98673768605
6577,0.863217367052,34.89784907867
6578,0.8641857242968,34.80927392863
6579,0.8651540815445,34.72101249303
6580,0.8661224387951,34.63306482409
6581,0.8670907960486,34.54543049452
6582,0.868059153305,34.45810833324
6583,0.8690275105642,34.371096472
6584,0.8699958678263,34.28439238168
6585,0.8709642250913,34.19799314724
6586,0.8719325823591,34.11189574797
6587,0.8729009396298,34.02609737075
6588,0.8738692969033,33.94059568389
6589,0.8748376541796,33.8553890895
6590,0.8758060114587,33.77047670979
6591,0.8767743687406,33.6858583242
6592,0.8777427260253,33.60153415947
6593,0.8787110833128,33.51750459992
6594,0.8796794406031,33.43376983611
6595,0.8806477978961,33.35032962905
6596,0.8816161551919,33.26718309585
6597,0.8825845124904,33.18432866388
6598,0.8835528697917,33.10176410954
6599,0.8845212270957,33.01948676815
6600,0.8854895844024,32.93749384101
6601,0.8864579417118,32.85578267086
6602,0.8874262990239,32.77435102365
6603,0.8883946563387,32.69319728337
6604,0.8893630136562,32.61232056954
6605,0.8903313709763,32.53172058421
6606,0.8912997282992,32.45139752819
6607,0.8922680856247,32.37135174258
6608,0.8932364429528,32.29158347375
6609,0.8942048002836,32.21209257776
6610,0.895173157617,32.13287833879
6611,0.896141514953,32.05393935044
6612,0.8971098722916,31.97527360222
6613,0.8980782296329,31.89687862693
6614,0.8990465869767,31.81875175459
6615,0.9000149443232,31.74089043524
6616,0.9009833016722,31.66329248079
6617,0.9019516590238,31.58595623962
6618,0.9029200163779,31.50888074938
6619,0.9038883737346,31.43206564474
6620,0.9048567310939,31.35551100104
6621,0.9058250884557,31.27921712814
6622,0.90679344582,31.20318427718
6623,0.9077618031868,31.12741234178
6624,0.9087301605562,31.05190069197
6625,0.909698517928,30.97664808094
6626,0.9106668753024,30.90165265687
6627,0.9116352326792,30.82691209899
6628,0.9126035900586,30.75242387024
6629,0.9135719474404,30.67818550606
6630,0.9145403048247,30.6041948194
6631,0.9155086622114,30.53045017033
6632,0.9164770196006,30.4569505075
6633,0.9174453769922,30.38369540321
6634,0.9184137343863,30.31068487389
6635,0.9193820917828,30.23791919777
6636,0.9203504491817,30.16539863575
6637,0.921318806583,30.09312316073
6638,0.9222871639868,30.02109229109
6639,0.9232555213929,29.94930494499
6640,0.9242238788014,29.87775945822
6641,0.9251922362123,29.8064537328
6642,0.9261605936256,29.73538541726
6643,0.9271289510413,29.66455214452
6644,0.9280973084593,29.59395183532
6645,0.9290656658796,29.52358287442
6646,0.9300340233023,29.45344419386
6647,0.9310023807274,29.3835353263
6648,0.9319707381548,29.31385627195
6649,0.9329390955845,29.24440729796
6650,0.9339074530165,29.17518869667
6651,0.9348758104508,29.1062005472
6652,0.9358441678874,29.0374424915
6653,0.9368125253263,28.96891362571
6654,0.9377808827675,28.90061251469
6655,0.938749240211,28.83253725665
6656,0.9397175976568,28.76468568228
6657,0.9406859551048,28.69705558394
6658,0.9416543125551,28.62964498406
6659,0.9426226700077,28.56245230184
6660,0.9435910274625,28.49547649757
6661,0.9445593849195,28.42871708883
6662,0.9455277423787,28.36217405122
6663,0.9464960998402,28.2958476654
6664,0.9474644573039,28.22973825183
6665,0.9484328147698,28.16384597522
6666,0.949401172238,28.09817060064
6667,0.9503695297083,28.03271139724
6668,0.9513378871808,27.96746711499
6669,0.9523062446555,27.90243603236
6670,0.9532746021323,27.8376161505
6671,0.9542429596114,27.77300540018
6672,0.9552113170926,27.70860187925
6673,0.956179674576,27.64440403836
6674,0.9571480320615,27.5804108251
6675,0.9581163895491,27.5166217343
6676,0.9590847470389,27.45303669146
6677,0.9600531045309,27.38965593909
6678,0.9610214620249,27.32647982143
6679,0.9619898195211,27.26350853494
6680,0.9629581770194,27.20074193215
6681,0.9639265345198,27.13817942857
6682,0.9648948920223,27.07581991687
6683,0.9658632495269,27.01366183436
6684,0.9668316070335,26.95170332293
6685,0.9677999645423,26.88994243704
6686,0.9687683220531,26.82837732568
6687,0.969736679566,26.7670064706
6688,0.970705037081,26.70582881632
6689,0.971673394598,26.64484378972
6690,0.9726417521171,26.58405127539
6691,0.9736101096382,26.52345147599
6692,0.9745784671614,26.46304471713
6693,0.9755468246865,26.40283122074
6694,0.9765151822137,26.34281091231
6695,0.977483539743,26.28298330808
6696,0.9784518972742,26.22334742938
6697,0.9794202548075,26.16390186203
6698,0.9803886123427,26.10464487312
6699,0.98135696988,26.04557461578
6700,0.9823253274192,25.98668930746
6701,0.9832936849604,25.92798745445
6702,0.9842620425036,25.8694679766
6703,0.9852304000488,25.81113027591
6704,0.9861987575959,25.75297417819
6705,0.987167115145,25.69499986026
6706,0.9881354726961,25.63720762049
6707,0.9891038302491,25.57959770757
6708,0.9900721878041,25.52217012993
6709,0.9910405453609,25.46492449441
6710,0.9920089029198,25.40785996005
6711,0.9929772604805,25.35097524829
6712,0.9939456180432,25.29426877106
6713,0.9949139756078,25.23773877932
6714,0.9958823331743,25.18138358358
6715,0.9968506907427,25.12520171171
6716,0.9978190483129,25.06919209597
6717,0.9987874058851,25.01335409491
6718,0.9997557634592,24.95768750974
6719,1.000724121035,24.90219247072
6720,1.001692478613,24.84686928039
6721,1.002660836193,24.79171822146
6722,1.003629193774,24.73673933387
6723,1.004597551358,24.68193234141
6724,1.005565908943,24.62729652717
6725,1.00653426653,24.57283075917
6726,1.007502624119,24.51853358174
6727,1.00847098171,24.46440336448
6728,1.009439339303,24.41043849412
6729,1.010407696897,24.35663755588
6730,1.011376054493,24.30299947854
6731,1.012344412092,24.24952361368
6732,1.013312769691,24.19620972809
6733,1.014281127293,24.14305792615
6734,1.015249484897,24.09006849414
6735,1.016217842502,24.03724172829
6736,1.017186200109,23.98457774634
6737,1.018154557718,23.93207634907
6738,1.019122915329,23.87973693759
6739,1.020091272941,23.82755850892
6740,1.021059630556,23.77553973341
6741,1.022027988172,23.72367909077
6742,1.022996345789,23.67197504834
6743,1.023964703409,23.62042623522
6744,1.02493306103,23.56903158812
6745,1.025901418653,23.51779044073
6746,1.026869776278,23.46670252811
6747,1.027838133905,23.41576791987
6748,1.028806491533,23.36498688688
6749,1.029774849163,23.31435973516
6750,1.030743206794,23.26388662841
6751,1.031711564428,23.21356744186
6752,1.032679922063,23.16340168098
6753,1.0336482797,23.11338846157
6754,1.034616637338,23.0635265707
6755,1.035584994979,23.01381459134
6756,1.036553352621,22.96425106648
6757,1.037521710264,22.91483466913
6758,1.038490067909,22.86556434388
6759,1.039458425556,22.81643940382
6760,1.040426783205,22.76745954929
6761,1.041395140855,22.71862481427
6762,1.042363498507,22.66993544539
6763,1.043331856161,22.6213917488
6764,1.044300213816,22.57299392171
6765,1.045268571473,22.52474190487
6766,1.046236929132,22.47663529243
6767,1.047205286792,22.4286733076
6768,1.048173644454,22.38085484806
6769,1.049142002118,22.333178594
6770,1.050110359783,22.2856431614
6771,1.051078717449,22.23824726703
6772,1.052047075118,22.19098986943
